web-scraper-order,web-scraper-start-url,category-link,category-link-href,subcategory-sneakers,subcategory-sneakers-href,product-sneakers-link,product-sneakers-link-href,product_sneakers_name,product_sneakers_price,product_sneakers_description,product_sneakers_image-src,product_sneakers_style,,,
1720489601-131,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Hi Comme des Garcons PLAY Multi-Heart WhiteLowest AskCA$99,https://stockx.com/converse-chuck-taylor-all-star-70s-hi-comme-des-garcons-play-multi-heart-white,Converse Chuck Taylor All Star 70 HiComme des Garcons PLAY Multi-Heart White,99.00,"The left side of the Converse Chuck Taylor All-Star 70s Hi Comme des Garcons Play Multi-Heart White features a parade of heart logos that wrap around the heel and appear on the other side. These logos sit on a clean off-white background that matches the shade of the laces and heel. Besides the logos, only two things break up the off-white colorway—a black strip at the heel and the classic Converse Chuck Taylor All Star logo on the side. The Comme des Garcons Play logo reappears inside the heel.




The Converse Chuck Taylor All-Star 70s Hi Comme des Garcons Play Multi-Heart White released in September of 2018 and retailed for $145.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70s-Hi-Comme-des-Garcons-Play-Multi-Heart-White/Images/Converse-Chuck-Taylor-All-Star-70s-Hi-Comme-des-Garcons-Play-Multi-Heart-White/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1634912634&h=384&q=60,162972C,,,
1720489604-132,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Run Star Motion Black White GumLowest AskCA$106,https://stockx.com/converse-run-star-motion-black-white-gum,Converse Run Star MotionBlack White Gum,106.00,"The Converse Run Star Motion Black White Gum is a sneaker from the Converse Run Star Motion pack in a Black/White/Gum colorway.




This high-top sneaker features a black canvas upper with a reinforced toe cap. Other upper details include the circle All-Star logo patch on the medial ankle, a CX foam insole, White stitching, branded tongue, a heel pull tab, silver metallic eyelets, and white Laces. The highlight of this sneaker is a chunky and wavy sole unit made up of a lightweight Phylon midsole dressed in white and lugged outsole with gum on the forefoot and black rubber at the heel.




The Converse Run Star Motion Black White Gum was released on June 16, 2021 - retailing at $120.",https://images.stockx.com/360/Converse-Run-Star-Motion-Black-White-Gum/Images/Converse-Run-Star-Motion-Black-White-Gum/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1635274730&h=384&q=60,171545C,,,
1720489606-133,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Ox Comme des Garcons PLAY GreyLowest AskCA$132,https://stockx.com/converse-chuck-taylor-all-star-70s-ox-comme-des-garcons-play-grey,Converse Chuck Taylor All Star 70 OxComme des Garcons PLAY Grey,132.00,"The Converse Chuck Taylor All-Star 70 Ox Comme des Garcons PLAY Grey is a limited edition sneaker result of a collaboration between Converse and Comme des Garcons PLAY.




The Comme des Garcons PLAY Grey Converse Chuck Taylor All-Star 70 Ox has an upper that is made from premium canvas material, while the insole is crafted from a comfortable OrthoLite material - which provides cushioning and support for your feet. The sneaker also features the Converse logo on the heel and a vulcanized rubber sole.




We especially love the prominence of the heart logo pattern on the Converse Chuck Taylor All-Star 70 Ox Comme des Garcons PLAY Grey. The heart is in contrasting colors of black and white, giving the shoe a playful and eye-catching look. The Converse Chuck Taylor All-Star 70 Ox Comme des Garcons PLAY Grey was released in June 3, 2021 at a retail price of $150.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70s-Ox-Comme-des-Garcons-PLAY-Grey/Images/Converse-Chuck-Taylor-All-Star-70s-Ox-Comme-des-Garcons-PLAY-Grey/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1635191859&h=384&q=60,171849C/A08797C,,,
1720489613-134,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Ox Comme des Garcons PLAY Multi-Heart BlackLowest AskCA$133,https://stockx.com/converse-chuck-taylor-all-star-70-ox-comme-des-garcons-play-multi-heart-black,Converse Chuck Taylor All Star 70 OxComme des Garcons PLAY Multi-Heart Black,133.00,"The Converse Chuck Taylor All Star 70 Ox Comme des Garcons PLAY Multi Heart Black was born from a collaboration between two iconic brands and combines the timeless silhouette of the All Star with the playful aesthetic of Comme des Garcons PLAY.




This shoe features a classic low-top Chuck Taylor silhouette with a twist. The upper is crafted from premium canvas in a solid black colorway, providing durability as well as a versatile backdrop for the standout design elements. The most distinctive of these is the playful heart motif that is prominently displayed on the lateral side of the shoe. The low-top design allows for freedom of movement while double-stitching and a rubber toe cap and patterned outsole add further durability.




What our experts most enjoy about this Converse Chuck Taylor All Star 70 Ox Comme des Garcons PLAY Multi Heart Black, however, is the cushioned footbed that provides support underfoot. This shoe was released on October 26, 2024, for $150.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70-Ox-Comme-des-Garcons-PLAY-Multi-Heart-Black/Images/Converse-Chuck-Taylor-All-Star-70-Ox-Comme-des-Garcons-PLAY-Multi-Heart-Black/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1710257098&h=384&q=60,A08149C/AZ-K126-001-1,,,
1720489615-135,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Hi Comme des Garcons PLAY Black Red MidsoleLowest AskCA$88,https://stockx.com/converse-chuck-taylor-all-star-70-hi-comme-des-garcons-play-black-red-midsole,Converse Chuck Taylor All Star 70 HiComme des Garcons PLAY Black Red Midsole,88.00,"The Converse Chuck Taylor All Star 70 Hi Comme des Garcons PLAY Black Red Midsole is a limited edition collaboration between two iconic brands. The classic Chuck Taylor silhouette is updated with a black canvas upper and contrasting red midsole, featuring the signature heart logo of Comme des Garcons PLAY. The high-top design provides ankle support and the rubber outsole ensures durability and traction. The release date for this highly sought-after sneaker is March 24, 2022, and it retails for $150. Made with high-quality materials, this shoe is a must-have for fans of both Converse and Comme des Garcons PLAY. Don't miss out on the chance to add this unique and stylish sneaker to your collection.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70-Hi-Comme-des-Garcons-PLAY-Black-Red-Midsole/Images/Converse-Chuck-Taylor-All-Star-70-Hi-Comme-des-Garcons-PLAY-Black-Red-Midsole/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1649156767&h=384&q=60,A01793C,,,
1720489618-136,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Hi Off-WhiteLowest AskCA$339,https://stockx.com/converse-chuck-taylor-all-star-70s-hi-off-white,Converse Chuck Taylor All Star 70 HiOff-White,339.00,"PLEASE NOTE: US and UK sizing is the same for Converse All-Stars. Converse and Virgil Abloh’s Off-White teamed up once again to re-release the Converse Chuck Taylor All-Star 70s Hi Off-White. This canvas model served as a follow-up to Abloh’s first Converse collaboration that was part of the ""The Ten"" collection.




While the all-white canvas upper of the Converse Chuck Taylor All-Star 70s Hi Off-White draws similarities to classic non-collaborative colorways, there are many points of differentiation. To start, the black and white caution tape-themed midsole nods to one of Off-White’s key design motifs. Next, ""Off-White™ for CONVERSE ‘CHUCK TAYLOR ALL-STAR’ Malden, Massachusetts USA c. 1917"" is screen printed on the inside medial panel of the upper. To round out this Off-White Chuck Taylor, a modified star patch appears on the ankle and a signature orange zip-tie is hooked to the laces.




The Converse Chuck Taylor All-Star 70s Hi Off-White originally released in October of 2018, and restocked in April of 2021, at a retail of $130.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70s-Hi-Off-White/Images/Converse-Chuck-Taylor-All-Star-70s-Hi-Off-White/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1710948515&h=384&q=60,163862C,,,
1720489620-137,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Hi Comme des Garcons PLAY Blue QuartzLowest AskCA$110,https://stockx.com/converse-chuck-taylor-all-star-70s-hi-comme-des-garcons-play-blue,Converse Chuck Taylor All Star 70 HiComme des Garcons PLAY Blue Quartz,110.00,"The Converse Chuck Taylor All-Star 70 Hi Comme Des Garcons PLAY Blue is a collaborative sneaker from the Comme des Garcons PLAY x Converse Chuck Taylor All-Star ’70 Pack in a ‘Bue Quartz’ colorway.




This high-top sneaker features a canvas upper dressed in a Blue Quartz hue with white stitched detailing. The trademark heart and eyes logo appears on the lateral in black and white cut off by the white midsole, while the traditional Converse All-Star ankle patch appears on the medial. Other details include an OrthoLite-cushioned insole, Chrome eyelets, a reinforced toe cap, and a tonal Converse All-Star heel patch logo. 




The Converse Chuck Taylor All-Star 70 Hi Comme Des Garcons PLAY Blue was released on June 3, 2021 for a retail price of $150.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70s-Hi-Comme-des-Garcons-PLAY-Blue/Images/Converse-Chuck-Taylor-All-Star-70s-Hi-Comme-des-Garcons-PLAY-Blue/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1635279217&h=384&q=60,171846C/A08794C,,,
1720489623-138,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Hi BlackLowest AskCA$74,https://stockx.com/converse-chuck-taylor-all-star-70s-hi-black,Converse Chuck Taylor All Star 70 HiBlack,74.00,"The Converse Chuck Taylor All Star 70s Hi Black provides a classic design that continues the tradition of perhaps one of the oldest athletic shoes in the history of footwear.




Although the history surrounding Converse began to take shape as early as 1917, the company designed the Chuck Taylor All Star 70s Hi Black and similar models decades later as part of a tribute to the original shoe. The newer silhouette maintains many of the aesthetic aspects of its predecessor, but some of the fittings and materials have been updated as a way to make a robust shoe that Converse fans and footwear enthusiasts might be able to wear for decades to come. The Converse Chuck Taylor All Star 70s Hi Black includes a premium canvas upper that is double-ply for extra strength and durability while the stitching near the toe is reinforced but designed to keep the classic look of the original. Converse added some extra padding to the insole in an effort to provide collectors or wearers with additional arch support and more cushioning for comfort.




The Converse Chuck Taylor All Star 70s Hi Black released in January 2018 for $85.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70s-Hi-Black/Images/Converse-Chuck-Taylor-All-Star-70s-Hi-Black/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1635169788&h=384&q=60,162050C,,,
1720489625-139,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Hi Comme des Garcons PLAY Multi-Heart MilkLowest AskCA$133,https://stockx.com/converse-chuck-taylor-all-star-70-hi-comme-des-garcons-play-multi-heart-milk,Converse Chuck Taylor All Star 70 HiComme des Garcons PLAY Multi-Heart Milk,133.00,"The ""Converse Chuck Taylor All Star 70 Hi Comme des Garcons PLAY Multi-Heart Milk"" is part of a collaboration between Converse and Comme des Garçons, a Japanese streetwear label known for its monochromatic colorways and statement pieces.




This high-top sneaker applies Comme des Garçons’ signature heart motifs to Converse’s recognizable upper. The upper is made of durable canvas in Milk with tonal, reinforced stitching and metal eyelets that create a front lace closure. The lateral side panel features six black hearts with eyes that sit above the rubber outsole. On the medial side panel, there are only three black hearts. The Converse All Star logo can be found on the medial heel, while a black heelstay stretches up the back of the shoe.




Our StockX experts like the vulcanized rubber sole, which provides traction. The Converse Chuck Taylor All Star 70 Hi Comme des Garcons PLAY Multi-Heart Milk was released on October 26th, 2023, and retailed at $150.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70-Hi-Comme-des-Garcons-PLAY-Multi-Heart-Milk/Images/Converse-Chuck-Taylor-All-Star-70-Hi-Comme-des-Garcons-PLAY-Multi-Heart-Milk/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1701166982&h=384&q=60,A08148C/AZ-K127-001-2,,,
1720489628-140,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Ox Comme des Garcons PLAY WhiteLowest AskCA$121,https://stockx.com/converse-chuck-taylor-all-star-70s-ox-comme-des-garcons-play-white,Converse Chuck Taylor All Star 70 OxComme des Garcons PLAY White,121.00,"Converse Chuck Taylor All Star 70s Ox Comme des Garcons PLAY White is a low-top iconic collaboration. It blends the minimalist eye and heart logo on a white canvas. Converse Chuck Taylor All Star 70s Ox Comme des Garcons PLAY White is a special edition colorway that was designed by graphic artist Filip Pagowski and Comme des Garçons founder Rei Kawakubo. The shoe usually features a Milk canvas upper with the oversized signature CDG red heart printed on the quarter panels.




Converse Chuck Taylor All Star 70s Ox Comme des Garcons PLAY White comes with a rubber cap and a 1970s vulcanized rubber sole. It was released in May 2015 at a retail price of $120.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70s-Ox-Comme-des-Garcons-PLAY-White/Images/Converse-Chuck-Taylor-All-Star-70s-Ox-Comme-des-Garcons-PLAY-White/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1634932711&h=384&q=60,150207C/A08795C,,,
1720489630-141,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Hi Comme des Garcons PLAY Multi-Heart BlackLowest AskCA$137,https://stockx.com/converse-chuck-taylor-all-star-70-hi-comme-des-garcons-play-multi-heart-black,Converse Chuck Taylor All Star 70 HiComme des Garcons PLAY Multi-Heart Black,137.00,"The Converse Chuck Taylor All Star 70 Hi Comme des Garcons PLAY Multi-Heart Black is part of the creative partnership of Converse and Comme des Garcons, a Tokyo-based streetwear label sought after for its deconstructed aesthetic and monochromatic colorways.




The sneaker takes the Chuck Taylor All Star 70 Hi silhouette and applies Comme des Garcons’ signature heart motifs to the black canvas upper. Each heart comes with eyes and features a bright red hue. Six hearts form a line above the rubber outsole on the later side, while the medial side panel only displays three hearts and the Converse All Star logo. The sneaker features seven pairs of metal eyelets that house off-white laces.




Our StockX experts appreciate the contrasting stitching on the upper, which comes in white thread. The Converse Chuck Taylor All Star 70 Hi Comme des Garcons PLAY Multi-Heart Black was launched on October 26th, 2023, and sold for $150.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70-Hi-Comme-des-Garcons-PLAY-Multi-Heart-Black/Images/Converse-Chuck-Taylor-All-Star-70-Hi-Comme-des-Garcons-PLAY-Multi-Heart-Black/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1701170447&h=384&q=60,A08147C/AZ-K127-001-1,,,
1720489633-142,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Ox Comme des Garcons PLAY Black Red MidsoleLowest AskCA$107,https://stockx.com/converse-chuck-taylor-all-star-70-ox-comme-des-garcons-play-black-red-midsole,Converse Chuck Taylor All Star 70 OxComme des Garcons PLAY Black Red Midsole,107.00,"The Converse Chuck Taylor All Star 70 Ox Comme des Garcons PLAY Black Red Midsole is a reworked version of the classic 1970 Chuck Talyor All Star, done by recognized Japanese fashion brand, Comme des Garcons.




This pair of low-profile sneakers features a black canvas upper contrasted by metallic eyelets, a Comme des Garcons’ red heart logo, a white heel strip and toe cap, as well as white laces and white stitching. The upper for the Comme des Garcons Converse Chuck Taylor All Star 70 Ox PLAY Black Red Midsole is held in place by a red rubber midsole with high-profile rubber foxing, a contrasting black stripe, and a conventional Converse logo at the heel. Underfoot, this shoe boasts a black rubber outsole hardened for durability and patterned for traction.




The design for the Converse Chuck Taylor All Star 70 Ox Comme des Garcons PLAY Black Red Midsole is what we love the most about the shoe. Many shoes share the red, black, and white color scheme, released on March 24th, 2022, for $150.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70-Ox-Comme-des-Garcons-PLAY-Black-Red-Midsole/Images/Converse-Chuck-Taylor-All-Star-70-Ox-Comme-des-Garcons-PLAY-Black-Red-Midsole/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1652453330&h=384&q=60,A01795C,,,
1720489635-143,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Hi Comme des Garcons PLAY GreyLowest AskCA$112,https://stockx.com/converse-chuck-taylor-all-star-70s-hi-comme-des-garcons-play-grey,Converse Chuck Taylor All Star 70 HiComme des Garcons PLAY Grey,112.00,"A collaboration between Converse and Comme Des Garcons, the PLAY line, birthed the Converse Chuck Taylor All-Star 70 Hi Comme des Garcons PLAY Grey, a variation of the All-Star Chuck 70 High sneaker model. It is constructed with an upper gray canvas accentuated by an oversized heart and eyes logo in basic black and white on the lateral side.




This high-top shoe sits on an egret-colored rubber midsole, brown finish outsole, and toe box that enhance durability. It retains the signature canvas lace-up closure.




The Converse Chuck Taylor All-Star 70 Hi Comme des Garcons PLAY Grey was released on June 3, 2021, and retailed for $150.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70s-Hi-Comme-des-Garcons-PLAY-Grey/Images/Converse-Chuck-Taylor-All-Star-70s-Hi-Comme-des-Garcons-PLAY-Grey/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1637179851&h=384&q=60,171847C/A08793C,,,
1720489638-144,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Hi Comme des Garcons PLAY WhiteLowest AskCA$115,https://stockx.com/converse-chuck-taylor-all-star-70s-hi-comme-des-garcons-play-white,Converse Chuck Taylor All Star 70 HiComme des Garcons PLAY White,115.00,"With a look inspired by the Converse Chuck Taylors of the ‘70s, the Converse Chuck Taylor All Star 70s Hi Comme des Garcons PLAY White has a high-top that blends the collab branding and collaboration. Converse Chuck Taylor All Star 70s Hi Comme des Garcons PLAY White has a white canvas upper with double stitching and shiny metal eyelets. It also features heart icons on the sidewall. The lower part of the shoe mostly features a vulcanized rubber midsole and outsole.




Converse Chuck Taylor All-Star 70s Hi Commes des Garcons PLAY White was released in January 2019 and retailed at a price of $125.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70s-Hi-Comme-des-Garcons-PLAY-White/Images/Converse-Chuck-Taylor-All-Star-70s-Hi-Comme-des-Garcons-PLAY-White/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1635340375&h=384&q=60,150205C/150207C/A08792C/1CK709,,,
1720489641-145,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Ox Comme des Garcons PLAY BlackLowest AskCA$147,https://stockx.com/converse-chuck-taylor-all-star-70s-ox-comme-des-garcons-play-black,Converse Chuck Taylor All Star 70 OxComme des Garcons PLAY Black,147.00,"Converse Chuck Taylor All Star 70s Ox Comme des Garcons PLAY Black is a model of the iconic collaboration between Comme des Garcons, a Japanese Brand, and Converse. Converse Chuck Taylor All Star 70s Ox Comme des Garcons PLAY Black features a canvas upper. It also features contrasting lace colorways and white seams. On the side, it features the famous red heart and a silhouette that ends on the cream-colored sole.




Converse Chuck Taylor All Star 70s Ox Comme des Garcons PLAY Black was released in July 2017 and had a retail price of $120.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70s-Ox-Comme-des-Garcons-PLAY-Black/Images/Converse-Chuck-Taylor-All-Star-70s-Ox-Comme-des-Garcons-PLAY-Black/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1635276299&h=384&q=60,150206C/A08796C,,,
1720489643-146,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Hi Comme des Garcons PLAY BlackLowest AskCA$123,https://stockx.com/converse-chuck-taylor-all-star-70s-hi-comme-des-garcons-play-black,Converse Chuck Taylor All Star 70 HiComme des Garcons PLAY Black,123.00,"Japanese designer Rei Kawakubo is one of the most prolific fashion designers of all time. Aside from her Comme des Garçons collections, she has had numerous sneaker collaborations over the years. One of the most outstanding of these collaborations involves her different iterations of work modifying and styling up the Converse Chuck Taylor with her sub-label Comme des Garçons PLAY. Kawakubo’s first iteration of his Converse Chuck Taylors came about in 2009 when she modified the original by stripping back its contrast stitching. Six years later, in 2015, she took the All Star Chuck 70s as her template and created a shoe so beloved that it has been re-released every year since.




The most immediately recognizable thing in shoes from the Comme des Garçons PLAY line is their heart and eyes logo, originally conceived and created by Filip Pagowski. Unlike the original 2009 version, however, the 2015 version and every version thereafter has moved away from the original minimalist philosophy that inspired Kawakubo to start this line of collaborations. The Converse Chuck Taylor All-Star 70s Hi Comme des Garçons PLAY harks back to the classic 70s Chuck Taylor style but with a high-top collar that snugly hugs the ankles and a black upper, white laces and a white sole and toe cap.




The Converse Chuck Taylor All-Star 70s Hi Comme des Garçons PLAY Black was released in March of 2019 and retailed for $125.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70s-Hi-Comme-des-Garcons-PLAY-Black/Images/Converse-Chuck-Taylor-All-Star-70s-Hi-Comme-des-Garcons-PLAY-Black/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1673372724&h=384&q=60,150204C/A08791C,,,
1720489648-147,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,ASICS Gel-Kayano 14 Metropolis Jasper GreenLowest AskCA$200,https://stockx.com/asics-gel-kayano-14-metropolis-jasper-green,ASICS Gel-Kayano 14Metropolis Jasper Green,200.00,,https://images.stockx.com/360/ASICS-Gel-Kayano-14-Metropolis-Jasper-Green/Images/ASICS-Gel-Kayano-14-Metropolis-Jasper-Green/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1719235288&h=384&q=60,,,,
1720489651-148,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,ASICS Gel-1130 Space Lavender (GS)Lowest AskCA$127,https://stockx.com/asics-gel-1130-space-lavender-gs,ASICS Gel-1130Space Lavender (GS),127.00,,https://images.stockx.com/360/ASICS-Gel-1130-Space-Lavender-GS/Images/ASICS-Gel-1130-Space-Lavender-GS/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1719432975&h=384&q=60,,,,
1720489653-149,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,ASICS Gel-Kayano 14 White Piquant OrangeLowest AskCA$254,https://stockx.com/asics-gel-kayano-14-white-piquant-orange,ASICS Gel-Kayano 14White Piquant Orange,254.00,"The ASICS Gel-Kayano 14 White Piquant Orange takes a classic silhouette from the late 2000s and updates it with a better fit and superior cushioning and shock absorption.




The White Piquant Orange colorway of the ASICS Gel-Kayano 14 features an upper of breathable white mesh for a lightweight ride. Black, silver, and shiny orange leather strips overlay this upper, lending style and snug-fitting support. Hits of branding appear throughout the upper, with Gel branding on the heel, Gel-Kayano 14 branding on the orange collar overlay, and ASICS branding on the tongue tag. The black sockliner matches the black insole and sports white ASICS branding.




The aspect of this shoe we appreciate the most is its white foam midsole that incorporates Gel technology in the heel and forefoot for a smooth stride, with a cushioned take-off and landing. This sits atop a black and orange rubber outsole with the TRUSSTIC support system at the midfoot. The ASICS Gel-Kayano 14 White Piquant Orange was released on July 2, 2023, for a retail price of $150.",https://images.stockx.com/360/ASICS-Gel-Kayano-14-White-Piquant-Orange/Images/ASICS-Gel-Kayano-14-White-Piquant-Orange/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1696954869&h=384&q=60,1201A019-109,,,
1720489656-150,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,ASICS Gel-1130 White Red Dahlia (Women's)Lowest AskCA$147,https://stockx.com/asics-gel-1130-white-red-dahlia-womens,ASICS Gel-1130White Red Dahlia (Women's),147.00,,https://images.stockx.com/images/ASICS-Gel-1130-White-Red-Dahlia-Womens.jpg?fit=fill&bg=FFFFFF&w=576&h=384&fm=avif&auto=compress&dpr=2&trim=color&updated_at=1719402497&q=60,,,,
1720489658-151,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,ASICS Gel-NYC Ivory Mid GreyLowest AskCA$226,https://stockx.com/asics-gel-nyc-ivory-mid-grey,ASICS Gel-NYCIvory Mid Grey,226.00,"The ASICS Gel-NYC Ivory Mid Gray is a running sneaker with a design that draws inspiration from the early 2000s for a retro look.




This version of the ASICS Gel-NYC features an upper with a base of white mesh. Suede overlays appear in mid-gray across the toe-box and mudguard, while the signature ASICS pattern is formed on the sides of the shoe in white and light gray overlays. The ASICS logo appears on the lateral heel, another one on the tongue, and a GEL logo on the heel. GEL technology is present both in the forefoot and in the rear of the shoe, and the bubbly sole appears in gray and white. A gray outsole completes the look.




What we like most about this sneaker is the monochromatic color scheme, which gives it a clean look. The ASICS Gel-NYC Ivory Mid Grey was released on March 1, 2024, for a price of $130.",https://images.stockx.com/360/ASICS-Gel-NYC-Ivory-Mid-Grey/Images/ASICS-Gel-NYC-Ivory-Mid-Grey/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1714152080&h=384&q=60,1203A372-600,,,
1720489661-152,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,ASICS Gel-1130 Cream Pure Silver (Women's)Lowest AskCA$144,https://stockx.com/asics-gel-1130-cream-pure-silver-w,ASICS Gel-1130Cream Pure Silver (Women's),144.00,"The ASICS Gel 1130 Cream Pure Silver W is a sleek and stylish running shoe that offers both comfort and performance. The shoe features a cream-colored upper with silver accents, giving it a clean and modern look. The Gel cushioning system provides excellent shock absorption, while the durable rubber outsole offers traction and stability on a variety of surfaces. The ASICS Gel 1130 Cream Pure Silver W is made with high-quality materials, including a breathable mesh upper and synthetic overlays for added support. The shoe also features a padded collar and tongue for added comfort, as well as a removable sockliner that can be replaced with custom orthotics. Released on September 1st, 2021, the ASICS Gel 1130 Cream Pure Silver W is priced at $70, making it an affordable option for runners of all levels. Whether you're a seasoned athlete or just starting out, this shoe is sure to provide the support and comfort you need to reach your goals. Something we love about the ASICS Gel 1130 Cream Pure Silver W is its versatile design, which makes it a great choice for both running and everyday wear. Our experts think the best features of this shoe are its Gel cushioning system and durable rubber outsole, which provide excellent support and traction. Overall, we think the standout feature of the ASICS Gel 1130 Cream Pure Silver W is its combination of style and performance, making it a must-have for any runner's shoe collection.",https://images.stockx.com/360/ASICS-Gel-1130-Cream-Pure-Silver-W/Images/ASICS-Gel-1130-Cream-Pure-Silver-W/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1687889518&h=384&q=60,1202A164-107,,,
1720489663-153,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,ASICS Gel-1130 White Neutral Pink (Women's)Lowest AskCA$150,https://stockx.com/asics-gel-1130-white-neutral-pink-womens,ASICS Gel-1130White Neutral Pink (Women's),150.00,,https://images.stockx.com/360/ASICS-Gel-1130-White-Neutral-Pink-Womens/Images/ASICS-Gel-1130-White-Neutral-Pink-Womens/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1718223702&h=384&q=60,,,,
